,metabolite_id,metabolite_name_x,cross_feeeding_health,produced_by_health,consumed_by_health,produced_count_health,consumed_count_health,MES_health,metabolite_name_y,cross_feeeding_CRC,produced_by_CRC,consumed_by_CRC,produced_count_CRC,consumed_count_CRC,MES_CRC,MES_diff
490,MGlcn67_medium,mucin-type O-glycan No 67,TRUE,['Lachnospiraceae'],"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",1,8,1.777777778,mucin-type O-glycan No 67,TRUE,['Lachnospiraceae'],"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",1,8,1.777777778,0
448,glyclt_medium,glycolate,TRUE,"['Escherichia', 'Bacteroides', 'Parabacteroides']","['Escherichia', 'Bacteroides', 'Parabacteroides']",3,3,3,glycolate,TRUE,"['Bacteroides', 'Escherichia', 'Parabacteroides']","['Bacteroides', 'Escherichia', 'Parabacteroides']",3,3,3,0
447,tmao_medium,Trimethylamine N-oxide,TRUE,"['Escherichia', 'Sutterella', 'Klebsiella']","['Escherichia', 'Sutterella', 'Klebsiella']",3,3,3,Trimethylamine N-oxide,TRUE,"['Sutterella', 'Klebsiella', 'Escherichia']","['Sutterella', 'Klebsiella', 'Escherichia']",3,3,3,0
446,_7ocholate_medium,"3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate",TRUE,"['Escherichia', 'Collinsella', 'Ruminococcus']","['Escherichia', 'Collinsella', 'Ruminococcus']",3,3,3,"3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate",TRUE,"['Escherichia', 'Collinsella', 'Ruminococcus']","['Escherichia', 'Collinsella', 'Ruminococcus']",3,3,3,0
418,strch2_medium,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",TRUE,"['Eubacterium', 'Roseburia', 'Faecalibacterium', 'Parabacteroides', 'Streptococcus']","['Eubacterium', 'Roseburia', 'Faecalibacterium', 'Parabacteroides', 'Streptococcus']",5,5,5,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",TRUE,"['Faecalibacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia']","['Faecalibacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia']",5,5,5,0
434,MGlcn73_medium,mucin-type O-glycan No 73,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Lachnospiraceae', 'Bifidobacterium']",12,2,3.428571429,mucin-type O-glycan No 73,TRUE,"['Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Bifidobacterium', 'Lachnospiraceae']",12,2,3.428571429,0
511,agal1b6agal_medium,"Beta-1,6-N,N-diacetylgalactosamine",TRUE,['Bifidobacterium'],['Lachnospiraceae'],1,1,1,"Beta-1,6-N,N-diacetylgalactosamine",TRUE,['Bifidobacterium'],['Lachnospiraceae'],1,1,1,0
19,his_L_medium,L-histidine,TRUE,"['Eubacterium', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Barnesiella', 'Veillonella', 'Dialister', 'Streptococcus']","['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Barnesiella', 'Veillonella', 'Dialister', 'Streptococcus']",19,22,20.3902439,L-histidine,TRUE,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Collinsella', 'Coprococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",19,22,20.3902439,0
10,phe_L_medium,L-phenylalanine,TRUE,"['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Veillonella', 'Dialister', 'Streptococcus']","['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Veillonella', 'Dialister', 'Streptococcus']",24,24,24,L-phenylalanine,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",24,24,24,0
17,ala_L_medium,L-alanine,TRUE,"['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']","['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']",21,22,21.48837209,L-alanine,TRUE,"['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']","['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",21,22,21.48837209,0
315,hxan_medium,Hypoxanthine,TRUE,"['Eubacterium', 'Collinsella', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Veillonella']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Collinsella', 'Phascolarctobacterium', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Veillonella', 'Dialister']",6,18,9,Hypoxanthine,TRUE,"['Faecalibacterium', 'Bifidobacterium', 'Veillonella', 'Collinsella', 'Eubacterium', 'Roseburia']","['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Dialister', 'Veillonella', 'Haemophilus', 'Prevotella', 'Escherichia', 'Collinsella', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Roseburia', 'Phascolarctobacterium']",6,18,9,0
23,asp_L_medium,L-aspartate(1-),TRUE,"['Eubacterium', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Dialister', 'Streptococcus']","['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']",17,21,18.78947368,L-aspartate(1-),TRUE,"['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Dialister', 'Klebsiella', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']","['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']",17,21,18.78947368,0
27,cytd_medium,Cytidine,TRUE,"['Escherichia', 'Clostridium', 'Akkermansia', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Megamonas', 'Haemophilus', 'Alistipes', 'Bifidobacterium', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Dialister', 'Streptococcus']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Megamonas', 'Haemophilus', 'Alistipes', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Dialister', 'Streptococcus']",16,17,16.48484848,Cytidine,TRUE,"['Paraprevotella', 'Barnesiella', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Odoribacter', 'Dialister', 'Klebsiella', 'Haemophilus', 'Prevotella', 'Escherichia', 'Clostridium', 'Parabacteroides', 'Streptococcus', 'Alistipes', 'Phascolarctobacterium']","['Paraprevotella', 'Barnesiella', 'Megamonas', 'Bacteroides', 'Odoribacter', 'Dialister', 'Klebsiella', 'Haemophilus', 'Prevotella', 'Escherichia', 'Dorea', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Streptococcus', 'Alistipes', 'Phascolarctobacterium']",16,17,16.48484848,0
16,cys_L_medium,L-cysteine,TRUE,"['Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Barnesiella', 'Veillonella', 'Dialister']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Barnesiella', 'Veillonella', 'Dialister', 'Streptococcus']",20,24,21.81818182,L-cysteine,TRUE,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Odoribacter', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Lachnospiraceae', 'Phascolarctobacterium']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Odoribacter', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",20,24,21.81818182,0
111,lac_D_medium,(R)-lactate,TRUE,"['Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella']","['Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella']",16,16,16,(R)-lactate,TRUE,"['Faecalibacterium', 'Subdoligranulum', 'Bacteroides', 'Odoribacter', 'Veillonella', 'Klebsiella', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Alistipes']","['Faecalibacterium', 'Subdoligranulum', 'Bacteroides', 'Odoribacter', 'Veillonella', 'Klebsiella', 'Escherichia', 'Collinsella', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Alistipes']",16,16,16,0
202,ttdca_medium,tetradecanoate (n-C14:0),TRUE,"['Eubacterium', 'Escherichia', 'Akkermansia', 'Phascolarctobacterium', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Prevotella', 'Klebsiella', 'Parabacteroides']","['Eubacterium', 'Escherichia', 'Akkermansia', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Haemophilus', 'Alistipes', 'Roseburia', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Dialister']",10,16,12.30769231,tetradecanoate (n-C14:0),TRUE,"['Bifidobacterium', 'Bacteroides', 'Odoribacter', 'Klebsiella', 'Prevotella', 'Escherichia', 'Ruminococcus', 'Eubacterium', 'Parabacteroides', 'Phascolarctobacterium']","['Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Bacteroides', 'Odoribacter', 'Dialister', 'Klebsiella', 'Haemophilus', 'Prevotella', 'Escherichia', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Roseburia', 'Alistipes', 'Phascolarctobacterium']",10,16,12.30769231,0
201,orn_medium,Ornithine,TRUE,"['Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Faecalibacterium', 'Klebsiella', 'Veillonella', 'Streptococcus']","['Escherichia', 'Clostridium', 'Akkermansia', 'Phascolarctobacterium', 'Acidaminococcus', 'Bacteroides', 'Sutterella', 'Haemophilus', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']",11,14,12.32,Ornithine,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Bacteroides', 'Veillonella', 'Klebsiella', 'Escherichia', 'Collinsella', 'Coprococcus', 'Clostridium', 'Streptococcus', 'Phascolarctobacterium']","['Faecalibacterium', 'Paraprevotella', 'Bifidobacterium', 'Sutterella', 'Bacteroides', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Coprococcus', 'Clostridium', 'Streptococcus', 'Phascolarctobacterium']",11,14,12.32,0
510,no_medium,Nitric oxide,TRUE,"['Haemophilus', 'Veillonella']",['Veillonella'],2,1,1.333333333,Nitric oxide,TRUE,"['Veillonella', 'Haemophilus']",['Veillonella'],2,1,1.333333333,0
484,MGlcn193_rl_medium,released mucin-type O-glycan No 193,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",['Lachnospiraceae'],12,1,1.846153846,released mucin-type O-glycan No 193,TRUE,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",['Lachnospiraceae'],11,1,1.833333333,0.012820513
482,MGlcn189_medium,mucin-type O-glycan No 189,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",['Bifidobacterium'],12,1,1.846153846,mucin-type O-glycan No 189,TRUE,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",['Bifidobacterium'],11,1,1.833333333,0.012820513
488,core4_rl_medium,released Core 4,TRUE,['Bifidobacterium'],"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",1,11,1.833333333,released Core 4,TRUE,['Bifidobacterium'],"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",1,10,1.818181818,0.015151515
487,gncore2_rl_medium,"released GlcNAc-alpha-1,4-Core 2",TRUE,['Bifidobacterium'],"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",1,11,1.833333333,"released GlcNAc-alpha-1,4-Core 2",TRUE,['Bifidobacterium'],"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",1,10,1.818181818,0.015151515
486,MGlcn194_rl_medium,released mucin-type O-glycan No 194,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",['Lachnospiraceae'],11,1,1.833333333,released mucin-type O-glycan No 194,TRUE,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",['Lachnospiraceae'],10,1,1.818181818,0.015151515
485,agal1b3agal_medium,"Beta-1,3-N,N-diacetylgalactosamine",TRUE,['Bifidobacterium'],"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",1,11,1.833333333,"Beta-1,3-N,N-diacetylgalactosamine",TRUE,['Bifidobacterium'],"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",1,10,1.818181818,0.015151515
433,MGlcn193_medium,mucin-type O-glycan No 193,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Lachnospiraceae', 'Bifidobacterium']",12,2,3.428571429,mucin-type O-glycan No 193,TRUE,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Bifidobacterium', 'Lachnospiraceae']",11,2,3.384615385,0.043956044
503,MGlcn54_rl_medium,released mucin-type O-glycan No 54,TRUE,['Bifidobacterium'],"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",1,6,1.714285714,released mucin-type O-glycan No 54,TRUE,['Bifidobacterium'],"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",1,5,1.666666667,0.047619048
502,dsT_antigen_rl_medium,released disialyl-T antigen,TRUE,['Bifidobacterium'],"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",1,6,1.714285714,released disialyl-T antigen,TRUE,['Bifidobacterium'],"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",1,5,1.666666667,0.047619048
403,ura_medium,uracil,TRUE,"['Sutterella', 'Roseburia', 'Faecalibacterium', 'Veillonella']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']",4,22,6.769230769,uracil,TRUE,"['Faecalibacterium', 'Sutterella', 'Veillonella', 'Roseburia']","['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Bacteroides', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']",4,21,6.72,0.049230769
437,MGlcn194_medium,mucin-type O-glycan No 194,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Lachnospiraceae', 'Bifidobacterium']",11,2,3.384615385,mucin-type O-glycan No 194,TRUE,"['Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Bifidobacterium', 'Lachnospiraceae']",10,2,3.333333333,0.051282051
453,_15dap_medium,"1,5-Diaminopentane",TRUE,"['Escherichia', 'Acidaminococcus', 'Fusobacterium', 'Sutterella', 'Klebsiella']","['Escherichia', 'Klebsiella']",5,2,2.857142857,"1,5-Diaminopentane",TRUE,"['Sutterella', 'Klebsiella', 'Escherichia', 'Fusobacterium']","['Klebsiella', 'Escherichia']",4,2,2.666666667,0.19047619
385,ddca_medium,laurate,TRUE,"['Escherichia', 'Phascolarctobacterium', 'Ruminococcus', 'Klebsiella', 'Parabacteroides']","['Escherichia', 'Akkermansia', 'Phascolarctobacterium', 'Bacteroides', 'Sutterella', 'Ruminococcus', 'Bifidobacterium', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Barnesiella']",5,11,6.875,laurate,TRUE,"['Klebsiella', 'Escherichia', 'Ruminococcus', 'Parabacteroides', 'Phascolarctobacterium']","['Barnesiella', 'Bifidobacterium', 'Sutterella', 'Bacteroides', 'Klebsiella', 'Prevotella', 'Escherichia', 'Ruminococcus', 'Parabacteroides', 'Phascolarctobacterium']",5,10,6.666666667,0.208333333
